350,121.77938158,25.024658,台北市大安區師大路39巷15號
351,121.77945086,25.024486,台北市大安區師大路39巷24號
353,121.77907287,25.024287,台北市大安區師大路49巷3-1號
354,121.77926465,25.024165,台北市大安區師大路49巷8號
357,121.779662929,25.0249929,台北市大安區泰順街26巷51號
358,121.77982503,25.025603,台北市大安區泰順街2巷42號
359,121.785613839,25.0129839,台北市大安區羅斯福路四段136巷1弄11號
362,121.80612903,25.027303,台北市大安區基隆路二段162之4號
363,121.80570674,25.027474,台北市大安區通化街171巷40號
364,121.80278588,25.025888,台北市大安區通化街263號
365,121.80443878,25.030978,台北市大安區通化街36之一號
366,121.80549469,25.030079,台北市大安區臨江街87之12
367,121.80445761,25.030561,台北市大安區通化街56號
369,121.80466057,25.030357,台北市大安區通化街65號
372,121.7951242,25.04372,台北市大安區復興南路一段107巷5弄9號
373,121.79359319,25.043019,台北市大安區復興南路一段126巷6號
374,121.79388357,25.041057,台北市大安區復興南路一段180號
375,121.7942146,25.03586,台北市大安區復興南路一段267號
376,121.803469267,25.0425567,台北市大安區敦化南路一段157號2樓
377,121.79807675,25.043675,台北市大安區\1一敦化南路一段160巷19號
378,121.79971997,25.043197,台北市大安區敦化南路一段173號
380,121.80186085,25.042485,台北市大安區敦化南路一段187巷42號
381,121.80090199,25.040499,台北市大安區敦化南路一段233巷23號
382,121.79739025,25.040625,台北市大安區敦化南路一段236巷17號
383,121.79736744,25.040444,台北市大安區敦化南路一段236巷36號
384,121.77898791,25.031491,台北市大安區愛國東路105號
385,121.78406271,25.020371,台北市大安區新生南路三段58之2號
386,121.78375406,25.019006,台北市大安區新生南路三段82號
388,121.78983829,25.026629,台北市大安區瑞安街145號
389,121.78879899,25.028099,台北市大安區瑞安街244巷53號
392,121.77949473,25.024973,台北市大安區龍泉街24號
393,121.77954565,25.024165,台北市大安區師大路49巷12號
394,121.77954513,25.023813,台北市大安區龍泉街54號
395,121.77950055,25.023255,台北市大安區龍泉街76號
396,121.80682049,25.029749,台北市大安區臨江街21號
397,121.80543779,25.030079,台北市大安區臨江街83號
398,121.805265239,25.0301239,台北市大安區臨江街87號
399,121.80444925,25.030325,台北市大安區通化街70號(門口旁)
400,121.805443089,25.0299089,台北市大安區臨江街98-1(門口中間位置)
401,121.80544308,25.029908,台北市大安區臨江街98-1號
402,121.77510991,25.024091,台北市大安區羅斯福路三段15號1樓
403,121.78191759,25.018859,台北市大安區羅斯福路三段283巷28號
404,121.78229636,25.017036,台北市大安區羅斯福路三段325號(大世紀戲院前)
405,121.78758086,25.010886,台北市大安區羅斯福路四段121號
407,121.77978468,25.030068,台北市大安區永康街34-1號
408,121.77931216,25.032916,台北市大安區麗水街6-1號
409,121.77931216,25.032916,台北巿萬華區三水街93號隔壁(東三水街市場內)
410,121.75089198,25.036098,台北市萬華區三水街92號
411,121.75261817,25.036117,台北市萬華區三水街93號對面(東三水街市場內)
412,121.74880046,25.034446,台北市萬華區大理街93號
414,121.7570892,25.03812,台北市萬華區中華路一段200號
415,121.75537395,25.033195,台北市萬華區中華路二段30之1號
416,121.75591493,25.041693,台北市萬華區內江街43號
417,121.75568368,25.041668,台北市萬華區內江街53號
419,121.75832755,25.042655,台北市萬華區成都路3號
420,121.75677966,25.042566,台北市萬華區成都路42號
421,121.75115594,25.040394,台北市萬華區西昌街117號
422,121.75083261,25.036961,台北市萬華區西昌街224巷3.7.9號
424,121.74904246,25.034446,台北市萬華區西園路一段258號
425,121.75017182,25.039782,台北市萬華區西園路一段56號
427,121.75655594,25.041194,台北市萬華區西寧南路197號1樓
429,121.75632108,25.043508,台北市萬華區西寧南路70號B1
430,121.75639798,25.044698,台北市萬華區武昌街2段82巷3弄1號
431,121.75740582,25.045782,台北市萬華區西寧南路81號
432,121.75017013,25.034913,台北市萬華區和平西路三段120號(龍山商場1樓美食街)
433,121.7485536,25.03516,台北市萬華區和平西路三段166號
434,121.74753927,25.035227,台北市萬華區和平西路三段198號
435,121.75104284,25.035484,台北市萬華區和平西路三段89巷2弄5號
436,121.754794475,25.0412075,台北市萬華區昆明街192號
437,121.7552398,25.04238,台北市萬華區昆明街99號
438,121.7552398,25.04238,台北市萬華區東三水街市場內(新富市場臨固第18號)
439,121.756131079,25.0427079,台北市萬華區成都路56號1樓
440,121.755004837,25.0453737,台北市萬華區武昌街二段85-7號
441,121.747292257,25.0262857,台北市萬華區峨嵋街47號
442,121.75167517,25.036217,台北市萬華區康定路302號
445,121.74882344,25.037944,台北市萬華區華西街31號
446,121.74876344,25.037644,台北市萬華區華西街41號(夜市第59號攤)
447,121.74856597,25.036897,台北市萬華區華西街48號
448,121.74901845,25.039145,台北市萬華區華西街17-4號
449,121.7530112,25.03992,台北市萬華區貴陽街二段120號
451,121.7544201,25.03971,台北市萬華區貴陽街二段68號
452,121.75791388,25.046388,台北市萬華區開封街二段46號
453,121.751532972,25.0393572,台北市萬華區康定路172巷(巷內直興市場攤位)
454,121.75854971,25.045471,台北市萬華區漢口街二段17號
455,121.75768073,25.045473,台北市萬華區漢口街二段38號(近捷運西門站)
456,121.75754088,25.045488,台北市萬華區漢口街二段42巷2號
457,121.756366279,25.0454279,台北市萬華區漢口街二段54號
458,121.752049493,25.0329593,台北市萬華區艋舺大道138號
459,121.7505086,25.03276,台北市萬華區艋舺大道184號1樓
460,121.75258204,25.036404,台北市萬華區廣州街104號
461,121.75166427,25.036727,台北市萬華區廣州街165號
462,121.74928832,25.036632,台北市萬華區廣州街168號
464,121.7482616,25.03666,台北市萬華區廣州街200號
465,121.74783276,25.036676,台北市萬華區廣州街202號
466,121.74775479,25.036679,台北市萬華區廣州街206號
467,121.75063133,25.036733,台北市萬華區廣州街207號
468,121.75296394,25.036494,台北市萬華區廣州街88號
469,121.75293096,25.036496,台北市萬華區廣州街90號
470,121.75271999,25.036399,台北市萬華區廣州街96號
471,121.75119016,25.039716,台北市萬華區西昌街
472,121.75064145,25.032245,台北市萬華區興寧街48號
473,121.81024652,25.039252,台北市信義區仁愛路四段505號(國父紀念館內)
474,121.81901775,25.043475,台北市信義區永吉路30巷102弄3號
475,121.81927706,25.042506,台北市信義區永吉路30巷151弄2-1號
476,121.81897774,25.042274,台北市信義區永吉路30巷158弄2號
477,121.819146989,25.0423589,台北市信義區永吉路30巷158號
478,121.81925232,25.041832,台北市信義區永吉路30巷167弄2號
479,121.82938565,25.046565,台北市信義區永吉路443巷9弄(中坡公園前)
480,121.80801937,25.043537,台北市信義區光復南路102號
481,121.80980443,25.036543,台北市信義區光復南路419巷93號
483,121.812146199,25.0291199,台北市信義區吳興街158號
484,121.81365959,25.027459,台北市信義區吳興街239號
485,121.81501472,25.027272,台北市信義區吳興街269巷22號
486,121.81489396,25.027196,台北市信義區吳興街269巷5號
487,121.81458497,25.026597,台北市信義區吳興街281巷1號
488,121.82081194,25.020794,台北市信義區吳興街583巷
489,121.82221756,25.039856,台北市信義區忠孝東路五段236巷18號
490,121.824289044,25.0404544,台北市信義區忠孝東路五段236巷3弄33號
493,121.82700616,25.039916,台北市信義區忠孝東路五段372巷27弄77之2號
494,121.8242086,25.03876,台北市信義區忠孝東路五段372巷28弄3號
495,121.8242086,25.03876,台北市信義區忠孝東路五段8號B2F(統一阪急百貨)
497,121.82770764,25.043664,台北市信義區松山路268號(永春市場內)
498,121.82843081,25.039781,台北市信義區松山路457號(第一劇場魚丸店門口)
499,121.82848296,25.037796,台北市信義區松山路538-2號
500,121.81882018,25.036618,台北市信義區松仁路19號(新光A4)
501,121.8186838,25.03928,台北市信義區松仁路28號5樓
502,121.816131551,25.0393151,台北市信義區松高路11號(信義誠品B2)
503,121.81624956,25.039356,台北市信義區松高路11號(誠品信義店)
504,121.81624956,25.039356,台北市信義區松高路11號B1樓
505,121.81705182,25.038882,台北市信義區松高路12號(新光A8)
506,121.81888033,25.044033,台北市信義區松隆路62號
507,121.82989238,25.038038,台北市信義區林口街42號
