id,lon,lat,"address"
115,121.512,25.0602,"台北市大同區保安街49巷17號"
116,121.512,25.0591,"台北市大同區保安街49巷內"
117,121.512,25.0591,"台北市大同區保安街49巷內"
118,121.512,25.0591,"台北市大同區保安街49巷內"
121,121.512,25.0591,"台北市大同區保安街49巷內"
122,121.512,25.0591,"台北市大同區保安街49巷內"
123,121.514,25.0541,"台北市大同區南京西路149號"
124,121.516,25.0746,"台北市大同區哈密街59巷18弄18號"
125,121.511,25.0549,"台北市大同區迪化街一段21號(永樂市場)1樓1041號"
126,121.511,25.0549,"台北市大同區迪化街一段21號(永樂市場一樓1204室)"
127,121.509,25.0622,"台北市大同區迪化街一段311號"
128,121.514,25.0545,"台北市大同區重慶北路二段11號"
129,121.514,25.0601,"台北市大同區重慶北路二段193號"
130,121.515,25.0745,"台北市大同區重慶北路三段335巷32號"
131,121.516,25.0745,"台北市大同區重慶北路三段335巷56號"
132,121.516,25.0719,"台北市大同區酒泉街54-1號"
133,121.516,25.0719,"台北市大同區酒泉街54之1號前"
134,121.516,25.0719,"台北市大同區酒泉街54之1號前"
135,121.519,25.0732,"台北市大同區承德路三段"
136,121.511,25.0721,"台北市大同區酒泉街(延平北路口)"
137,121.512,25.0606,"台北市大同區涼州街34號"
138,121.5,25.0696,"台北市大同區萬全街40巷19號"
139,121.52,25.0581,"台北市大同區萬全街40巷6號"
141,121.516,25.0564,"台北市大同區寧夏路35號附近"
142,121.516,25.0564,"台北市大同區寧夏路35號附近"
143,121.515,25.0563,"台北市大同區寧夏路44號"
144,121.515,25.0564,"台北市大同區寧夏路46號"
145,121.516,25.0574,"台北市大同區寧夏路49號1樓"
146,121.515,25.0566,"台北市大同區寧夏路54號附近"
147,121.515,25.057,"台北市大同區寧夏路68號前攤位"
148,121.515,25.0593,"台北市大同區寧夏路夜市中段"
149,121.515,25.0593,"台北市大同區寧夏路夜市中段"
150,121.515,25.0593,"台北市大同區寧夏路夜市中段"
151,121.515,25.0593,"台北市大同區寧夏路夜市中段"
152,121.519,25.0601,"台北市大同區錦西街86號"
153,121.517,25.063,"台北市大同區雙連街1巷口"
154,121.541,25.0468,"台北市松山區八德路二段274號"
155,121.523,25.0507,"台北市中山區中山北路一段105巷6號之1"
156,121.521,25.0485,"台北市中山區中山北路一段121巷13-2號"
157,121.52,25.0466,"台北市中山區中山北路一段121巷20號"
160,121.525,25.0618,"台北市中山區中山北路二段137巷33號"
161,121.521,25.0532,"台北市中山區中山北路二段16巷23號1樓"
162,121.523,25.0525,"台北市中山區中山北路二段183巷1-4號"
163,121.522,25.0544,"台北市中山區中山北路二段36巷17號"
164,121.525,25.0543,"台北市中山區中山北路二段41號B2(晶華酒店地下2樓)"
166,121.524,25.0574,"台北市中山區中山北路二段77巷16號"
167,121.522,25.0645,"台北市中山區中山北路三段23-5號"
168,121.526,25.0745,"台北市中山區中山北路四段1號"
169,121.537,25.0644,"台北市中山區五常街1號"
170,121.523,25.0499,"台北市中山區天津街41號"
171,121.523,25.0488,"台北市中山區天津街31號"
172,121.521,25.0611,"台北市中山區天祥路18號"
173,121.547,25.0797,"台北市中山區北安路530號"
174,121.522,25.0577,"台北市中山區民生西路45巷9弄12號"
175,121.53,25.0579,"台北市中山區民生東路二段62號"
176,121.532,25.0638,"台北市中山區民權東路二段71巷31號"
179,121.53,25.0553,"台北市中山區吉林路132號"
180,121.53,25.0599,"台北市中山區吉林路254號"
181,121.53,25.0639,"台北市中山區吉林路327號"
183,121.531,25.0669,"台北市中山區吉林路433巷4號"
184,121.53,25.0551,"台北市中山區吉林路79號"
186,121.53,25.0515,"台北市中山區松江路108巷25號"
188,121.533,25.0602,"台北市中山區松江路283號2樓"
189,121.532,25.063,"台北市中山區松江路372巷30號"
190,121.525,25.0502,"台北市中山區林森北路105號"
191,121.528,25.0503,"台北市中山區林森北路119巷77號"
193,121.526,25.0548,"台北市中山區林森北路263號"
194,121.526,25.0553,"台北市中山區林森北路279號"
195,121.525,25.0555,"台北市中山區林森北路282號"
196,121.526,25.0641,"台北市中山區林森北路552-2號"
197,121.529,25.0483,"台北市中山區長安東路一段99號"
199,121.538,25.0484,"台北市中山區長安東路二段185號"
201,121.534,25.0532,"台北市中山區南京東路二段115巷20號"
202,121.536,25.0517,"台北市中山區南京東路二段216號B1樓"
203,121.539,25.0617,"台北市中山區建國北路二段151巷30號"
204,121.536,25.0452,"台北市中山區建國南路一段14號"
205,121.562,25.0814,"台北市中山區堤頂大道二段466號"
207,121.559,25.0843,"台北市中山區敬業四路168號"
208,121.521,25.0579,"台北市大同區萬全街8巷(巷口)"
209,121.543,25.0792,"台北市中山區農安街2巷1號(晴光市場)"
210,121.527,25.0648,"台北市中山區農安街32號"
211,121.532,25.0666,"台北市中山區德惠街167巷2號門前攤位"
212,121.541,25.056,"台北市中山區興安街76號"
213,121.545,25.0563,"台北市中山區興安街及合江街口"
214,121.543,25.0792,"台北市中山區遼寧夜市(福聚宮對面)"
215,121.542,25.05,"台北市中山區遼寧街(朱崙街口第三攤)"
216,121.542,25.05,"台北市中山區遼寧街(朱崙街口第四攤)"
217,121.542,25.0491,"台北市中山區遼寧街48號"
218,121.542,25.0475,"台北市中山區遼寧街7號"
219,121.54,25.0553,"台北市中山區龍江路170號"
220,121.542,25.0599,"台北市中山區龍江路281巷21號"
221,121.524,25.0641,"台北市中山區雙城街(農安街口,23號攤位)"
222,121.524,25.0656,"台北市中山區雙城街12巷16-1號(晴光市場70號攤位)"
223,121.515,25.0503,"台北市大同區華陰街183號"
224,121.524,25.0656,"台北市中山區雙城街12巷3之3號(晴光市場內)"
225,121.524,25.0649,"台北市中山區雙城街14號(屈臣氏前26號攤)"
226,121.524,25.0656,"台北市中山區雙城街17號之1(晴光市場)"
228,121.536,25.0459,"台北市中山區八德路二段85號"
229,121.531,25.0436,"台北市松山區八德路一段82巷9弄15號"
230,121.554,25.0483,"台北市松山區八德路三段121-2號"
231,121.549,25.0463,"台北市松山區八德路三段12巷52弄34號"
232,121.551,25.0473,"台北市松山區八德路三段12巷70弄14號1樓"
233,121.555,25.0491,"台北市松山區八德路三段155巷12弄1之1號"
234,121.553,25.0474,"台北市松山區八德路三段74巷5號(中崙市場內)"
235,121.553,25.0481,"台北市松山區八德路三段76號(中崙市場門口)"
236,121.553,25.0481,"台北市松山區八德路三段76號(中崙市場內)"
237,121.565,25.0491,"台北市松山區八德路四段247號"
238,121.576,25.0501,"台北市松山區八德路四段679號(松山市場內)"
239,121.562,25.058,"台北市松山區三民路113巷22號"
240,121.553,25.0494,"台北市松山區北寧路34號"
241,121.553,25.0486,"台北市松山區北寧路8號"
242,121.56,25.0462,"台北市松山區市民大道五段33號"
243,121.546,25.059,"台北市松山區民生東路三段113巷6弄11號"
244,121.555,25.0581,"台北市松山區民生東路四段126號"
245,121.552,25.0578,"台北市松山區民生東路四段62號"
246,121.558,25.0505,"台北市松山區光復北路98號2樓"
247,121.559,25.0479,"台北市松山區光復南路13巷31號"
248,121.558,25.047,"台北市松山區光復南路21-1號"
249,121.558,25.0477,"台北市松山區光復南路4號"
250,121.558,25.0455,"台北市松山區光復南路67號"
251,121.555,25.0427,"台北市松山區延吉街131巷7號"
252,121.555,25.0419,"台北市松山區延吉街137巷6-2號"
253,121.561,25.0538,"台北市松山區南京東路五段123巷4弄1之3號"
254,121.558,25.0513,"台北市松山區南京東路五段250巷8號"
255,121.566,25.0524,"台北市松山區南京東路五段291巷20弄"
256,121.562,25.0513,"台北市松山區南京東路五段88號"
258,121.547,25.0588,"台北市松山區復興北路313巷36號"
259,121.544,25.0461,"台北市松山區復興南路一段39號B1(微風廣場美食街)"
260,121.544,25.0471,"台北市松山區復興南路一段5號"
261,121.549,25.0524,"台北市松山區敦化北路100號"
264,121.561,25.0583,"台北市松山區新中街6巷1號"
265,121.545,25.056,"台北市松山區興安街180號"
267,121.576,25.0506,"台北市松山區饒河街120號"
268,121.576,25.0506,"台北市松山區饒河街160號前"
269,121.576,25.0506,"台北市松山區饒河街189號前"
270,121.577,25.0508,"台北市松山區饒河街204號"
271,121.577,25.0508,"台北市松山區饒河街249號"
272,121.576,25.0506,"台北市松山區饒河街94號"
273,121.533,25.0445,"台北市大安區八德路二段1號"
274,121.546,25.0441,"台北市大安區大安路一段22號(巷旁)"
275,121.546,25.0439,"台北市大安區大安路一段26號"
276,121.546,25.0435,"台北市大安區大安路一段41號"
277,121.546,25.0408,"台北市大安區大安路一段90號"
278,121.539,25.0376,"台北市大安區仁愛路三段88號"
279,121.55,25.0381,"台北市大安區仁愛路四段107號"
280,121.545,25.0382,"台北市大安區仁愛路四段345巷4弄23號1樓"
281,121.547,25.0376,"台北市大安區仁愛路四段34號"
282,121.547,25.0383,"台北市大安區仁愛路四段69號"
283,121.548,25.0369,"台北市大安區四維路14巷3號"
284,121.548,25.0365,"台北市大安區四維路22巷7號"
285,121.548,25.0371,"台北市大安區四維路6巷12號"
287,121.535,25.0442,"台北市大安區市民大道三段150巷16號"
288,121.546,25.0401,"台北市大安區大安路一段108號"
289,121.53,25.0325,"台北市大安區永康街15-4號"
291,121.53,25.0325,"台北市大安區永康街15號之8"
292,121.529,25.0307,"台北市大安區永康街28之1號"
293,121.53,25.0315,"台北市大安區永康街31巷9號"
294,121.53,25.0308,"台北市大安區永康街35-1號"
295,121.53,25.0294,"台北市大安區永康街42-5號"
296,121.53,25.0303,"台北市大安區永康街45-1號"
297,121.529,25.0329,"台北市大安區永康街4巷16號(原士林夜市麻糬餅屋)"
299,121.53,25.0327,"台北市大安區永康街6巷1號"
300,121.53,25.0327,"台北市大安區永康街6巷1號"
301,121.529,25.0324,"台北市大安區永康街8巷7號"
303,121.555,25.0407,"台北市大安區光復南路240巷53號"
305,121.551,25.0352,"台北市大安區安和路一段21巷23號"
307,121.551,25.0263,"台北市大安區安和路二段209巷10號1F"
308,121.552,25.0299,"台北市大安區安和路二段93號"
309,121.555,25.0211,"台北市大安區安居街8巷(巷口)"
310,121.543,25.044,"台北市大安區安東街35巷4號之1"
311,121.542,25.0428,"台北市大安區安東街50-6號"
312,121.535,25.0151,"台北市大安區舟山路(小小福利社,公館捷運2號出口)"
314,121.524,25.0268,"台北市大安區和平東路一段18號"
315,121.533,25.026,"台北市大安區和平東路一段264之3號"
316,121.554,25.0427,"台北市大安區延吉街121號"
317,121.555,25.0427,"台北市大安區延吉街131巷26號"
318,121.557,25.0423,"台北市大安區光復南路180巷5號"
319,121.555,25.0399,"台北市大安區延吉街136號"
320,121.548,25.0431,"台北市大安區忠孝東路四段101巷39號"
322,121.544,25.0419,"台北市大安區忠孝東路四段205巷7弄11號"
323,121.555,25.0409,"台北市大安區光復南路240巷52號"
324,121.544,25.0414,"台北市大安區忠孝東路四段216巷27弄4號"
325,121.544,25.0419,"台北市大安區忠孝東路四段216巷27弄5號1樓"
326,121.545,25.0414,"台北市大安區忠孝東路四段216巷38號"
327,121.544,25.0413,"台北市大安區忠孝東路四段216巷40弄2號"
328,121.544,25.0413,"台北市大安區忠孝東路四段248巷2號"
330,121.543,25.0262,"台北市大安區忠孝東路四段87號B1(頂好名店城)"
331,121.548,25.0418,"台北市大安區忠孝東路四段97號B1(頂好名店城)"
332,121.524,25.0339,"台北市大安區杭州南路二段25巷1號"
333,121.527,25.0306,"台北市大安區金山南路二段109號"
334,121.529,25.0329,"台北市大安區金山南路二段31巷37號"
335,121.527,25.03,"台北市大安區金華街126-1號1樓"
336,121.523,25.0293,"台北市中正區潮州街56號"
337,121.528,25.0303,"台北市大安區金華街199巷1弄4號"
338,121.528,25.03,"台北市大安區金華街203號"
339,121.532,25.0289,"台北市大安區青田街一巷6號"
340,121.53,25.0334,"台北市大安區信義路二段202號"
